utterance_id,subject,azimuth1,azimuth2,azimuth3,elevation1,elevation2,elevation3,elevation_index1,elevation_index2,elevation_index3
20tc0106_1.469_02ca010q_-1.469_40jo031e_0.wav,subject58,-15,30,25,6,96,225,9,25,48
01za0101_1.0239_028c0209_-1.0239_024a010a_0.wav,subject60,40,30,35,34,118,-23,14,29,4
021a0112_1.8224_013o0318_-1.8224_024o0304_0.wav,subject131,35,25,-30,180,96,124,40,25,30
01io0306_1.8933_20ia0108_-1.8933_01mo030y_0.wav,subject59,15,-35,40,225,62,208,48,19,45
01vo030u_2.4381_029o0316_-2.4381_40ao030z_0.wav,subject135,35,-15,20,169,11,39,38,10,15
20pc0103_1.8856_01bc0207_-1.8856_408c020u_0.wav,subject163,35,55,20,90,113,101,24,28,26
20no010r_1.7229_02eo030f_-1.7229_01ya0114_0.wav,subject11,20,25,65,6,152,96,9,35,25
01tc020e_2.3218_026a010b_-2.3218_01yo030a_0.wav,subject154,10,-65,15,231,90,56,49,24,18
02ec0217_1.4793_029c0207_-1.4793_20ro010b_0.wav,subject27,-35,0,5,231,141,118,49,33,29
01qo0302_0.81722_01lo030t_-0.81722_02co0303_0.wav,subject58,-40,65,0,124,-11,197,30,6,43
011a010b_2.0615_404a010t_-2.0615_02ao030h_0.wav,subject60,-35,55,-45,203,-17,-6,44,5,7
20go010d_1.6693_01da010l_-1.6693_016o0312_0.wav,subject20,10,0,40,225,6,113,48,9,28
205a010i_0.89264_01fc0217_-0.89264_40ao0312_0.wav,subject58,35,-20,10,0,219,180,8,47,40
40pc020x_0.63246_40ho0312_-0.63246_204c0105_0.wav,subject58,-30,40,5,96,-23,-28,25,4,3
40la0114_1.7906_406a0107_-1.7906_016c0207_0.wav,subject15,-25,10,5,-6,62,163,7,19,37
20ja010n_0.71902_20ra010d_-0.71902_019o030h_0.wav,subject08,-25,-20,-35,23,169,158,12,38,36
020a010c_2.429_20ma0107_-2.429_40aa010g_0.wav,subject119,-45,5,10,-11,191,174,6,42,39
01yc020x_1.6125_206o010r_-1.6125_20dc0108_0.wav,subject152,-80,-65,20,135,68,163,32,20,37
20fo010a_1.7796_01ma010x_-1.7796_01co030t_0.wav,subject48,-5,-25,45,11,225,45,10,48,16
40ba010s_1.2956_01tc021c_-1.2956_40ko030q_0.wav,subject60,-15,-80,35,174,73,17,39,21,11
01fc020f_0.70516_02ec020g_-0.70516_01jo031b_0.wav,subject10,-35,-45,-5,146,73,113,34,21,28
20jc010l_1.8821_20aa0101_-1.8821_40ja0102_0.wav,subject50,-65,-80,-30,146,56,6,34,18,9
01ao030v_0.67904_40la010l_-0.67904_013a010q_0.wav,subject152,-80,-5,-20,129,-23,135,31,4,32
02ao0309_1.0928_022o0315_-1.0928_012c020s_0.wav,subject137,45,20,-65,79,180,214,22,40,46
027a010h_0.44062_40ca0113_-0.44062_407c0212_0.wav,subject19,5,45,-80,118,45,146,29,16,34
405a0102_1.2518_01ac021e_-1.2518_20oa0105_0.wav,subject127,0,-40,65,101,45,84,26,16,23
01kc0207_0.071634_407a0112_-0.071634_408o030c_0.wav,subject119,-5,-55,-65,0,208,11,8,45,10
20io010f_1.5788_20vc010k_-1.5788_01pc020x_0.wav,subject11,-40,-65,20,113,214,191,28,46,42
026o030h_1.1352_01kc0210_-1.1352_01zo030b_0.wav,subject152,-40,10,5,23,-6,96,12,7,25
01ra0106_2.2087_013c0213_-2.2087_40dc0205_0.wav,subject154,-35,-10,80,180,62,197,40,19,43
01yo0317_1.0425_206o010g_-1.0425_013c020p_0.wav,subject60,-20,0,35,45,225,163,16,48,37
02ec020z_2.3343_409c0208_-2.3343_026a0111_0.wav,subject152,-5,-35,-10,51,90,-17,17,24,5
40pc020x_0.025914_024c0210_-0.025914_02ec021b_0.wav,subject20,35,65,-20,11,118,135,10,29,32
40ho030p_1.359_02eo0301_-1.359_01jo030v_0.wav,subject09,-25,55,40,79,225,-23,22,48,4
207o010l_0.14748_204o0108_-0.14748_02ba0109_0.wav,subject60,-80,-30,-55,113,208,180,28,45,40
02bc020z_1.5437_20va010v_-1.5437_01ua0102_0.wav,subject154,-55,-45,15,197,51,208,43,17,45
40no030c_0.19248_022c0211_-0.19248_01jc020r_0.wav,subject44,55,0,-25,56,-11,-17,18,6,5
01vo030f_1.2138_01cc021c_-1.2138_01wo030e_0.wav,subject10,45,0,65,-17,146,186,5,34,41
019a010u_1.0578_02ac020y_-1.0578_01aa0109_0.wav,subject09,25,40,-5,219,56,113,47,18,28
40ea010u_1.332_01uo030o_-1.332_20ia0101_0.wav,subject27,-20,-65,25,219,-6,11,47,7,10
02ec020r_1.5312_405a0109_-1.5312_40fo0314_0.wav,subject131,-30,40,-55,96,-34,124,25,2,30
205c0108_0.55644_208c010c_-0.55644_01na010a_0.wav,subject19,25,5,-40,107,113,84,27,28,23
02eo0304_1.5832_20uc010i_-1.5832_01fc0206_0.wav,subject135,-5,-45,-15,79,62,180,22,19,40
405c0217_1.9635_20ca0109_-1.9635_028c0204_0.wav,subject137,-35,-65,55,79,208,163,22,45,37
012o030n_2.1039_01ra010d_-2.1039_20ia0104_0.wav,subject50,-80,5,-5,231,214,118,49,46,29
40co031c_0.32391_205a0103_-0.32391_01sa010o_0.wav,subject50,-20,-80,35,-11,146,0,6,34,8
40ao0309_2.2896_20eo010c_-2.2896_014a0102_0.wav,subject131,-15,45,-20,-34,141,158,2,33,36
40ic0213_1.8354_014c0201_-1.8354_01nc021f_0.wav,subject08,-80,-5,40,62,180,-45,19,40,0
02dc020f_1.2575_40ac020d_-1.2575_20na010j_0.wav,subject119,-30,35,40,79,-23,-34,22,4,2
012a0112_0.076568_028a010y_-0.076568_01pc020s_0.wav,subject44,-10,0,-20,152,180,-45,35,40,0
020o0310_1.3176_01pa010e_-1.3176_208c0102_0.wav,subject156,45,-65,-15,-45,84,-23,0,23,4
01ro031d_1.2611_022a0107_-1.2611_403c021g_0.wav,subject135,25,-15,10,163,-17,28,37,5,13
024c0219_0.74125_01sc0217_-0.74125_20qc0101_0.wav,subject154,25,45,-30,28,-6,169,13,7,38
40ha010t_0.40497_013a010x_-0.40497_011o030r_0.wav,subject59,65,5,45,-34,34,113,2,14,28
405a010j_0.91528_02da010z_-0.91528_20oa0104_0.wav,subject50,5,-10,35,45,231,28,16,49,13
01qc020o_0.45264_01va0112_-0.45264_40oc020b_0.wav,subject127,40,0,-55,101,73,62,26,21,19
01go0318_1.2744_20ca010s_-1.2744_01ko0313_0.wav,subject131,-55,-40,-45,214,39,141,46,15,33
206a010e_2.4593_01na010x_-2.4593_208c010b_0.wav,subject163,65,5,-40,197,169,-23,43,38,4
015c020a_0.58019_02co0301_-0.58019_20ta0102_0.wav,subject137,20,40,55,11,180,45,10,40,16
20do010e_1.3375_029o030h_-1.3375_40go030y_0.wav,subject11,-65,-5,25,68,-6,231,20,7,49
01ta010o_2.2663_20po010g_-2.2663_01xc020l_0.wav,subject137,45,80,10,28,124,62,13,30,19
406o030n_1.1761_01yc020c_-1.1761_021c020c_0.wav,subject162,80,10,15,0,11,39,8,10,15
018a010r_2.0555_025o030f_-2.0555_40la010t_0.wav,subject10,15,-45,-65,34,124,6,14,30,9
01ca010l_1.6452_40oa0107_-1.6452_20ia010t_0.wav,subject10,10,-30,30,107,101,141,27,26,33
20fa0105_0.23407_012o0312_-0.23407_025c021e_0.wav,subject28,15,25,-35,118,6,197,29,9,43
20ta010v_0.78643_40pc0214_-0.78643_205c0108_0.wav,subject163,-45,30,25,135,62,39,32,19,15
20ja0109_0.11554_20uo010p_-0.11554_01ec020m_0.wav,subject15,-65,30,-30,-23,101,-45,4,26,0
018c0218_0.995_013o030i_-0.995_02do031b_0.wav,subject11,20,65,0,45,39,51,16,15,17
40dc0212_1.5474_020c0219_-1.5474_014c020p_0.wav,subject50,-65,25,-40,152,-6,163,35,7,37
404a0105_0.27458_40dc020k_-0.27458_01ro030y_0.wav,subject119,-40,-25,10,146,101,39,34,26,15
20oc010o_0.20992_405c020v_-0.20992_401o031a_0.wav,subject127,-25,-55,30,-45,73,34,0,21,14
20qo010p_1.8006_20bo0105_-1.8006_01cc021d_0.wav,subject44,5,40,45,101,107,186,26,27,41
40do0305_2.4494_40ma010t_-2.4494_01so030y_0.wav,subject135,15,0,-55,23,186,-28,12,41,3
01do030a_0.23914_01qc0217_-0.23914_40ka0104_0.wav,subject65,10,-20,45,225,141,124,48,33,30
20la010n_2.3572_029a010u_-2.3572_01uc020q_0.wav,subject137,-80,-15,55,79,-34,225,22,2,48
029a010g_1.9762_02ea010u_-1.9762_20ja010z_0.wav,subject09,-80,40,-10,73,219,186,21,47,41
01bc020n_1.9238_20hc0105_-1.9238_021c0202_0.wav,subject15,55,-5,-10,68,225,208,20,48,45
20pc010a_1.1709_018c0219_-1.1709_40po030f_0.wav,subject15,35,-5,15,129,0,68,31,8,20
02cc020u_1.2755_40kc0209_-1.2755_01ma010e_0.wav,subject10,0,80,40,107,141,129,27,33,31
40pa0107_2.2776_20ma010b_-2.2776_01ja010f_0.wav,subject163,-45,15,-20,-17,225,231,5,48,49
208c010c_1.5197_406o0309_-1.5197_404o030m_0.wav,subject131,30,-80,45,163,174,197,37,39,43
20oc0109_2.4581_40la010g_-2.4581_01oc020w_0.wav,subject137,-10,-25,65,-23,152,-45,4,35,0
020o030z_1.3656_403a0114_-1.3656_01do030z_0.wav,subject60,-20,45,-55,6,191,-17,9,42,5
01ec020d_2.3842_20ta0102_-2.3842_20gc010h_0.wav,subject152,-20,20,-5,84,163,101,23,37,26
20sa010m_1.6439_40ba010b_-1.6439_01ro0309_0.wav,subject44,35,0,-5,45,107,141,16,27,33
407o030a_1.7218_029c0202_-1.7218_01fa0104_0.wav,subject135,40,-10,65,51,-34,84,17,2,23
01ta010v_0.70485_01ka010j_-0.70485_029c0217_0.wav,subject163,20,-65,35,101,11,191,26,10,42
20oa010k_2.3259_40fc0209_-2.3259_403a0103_0.wav,subject152,45,-65,-10,34,118,231,14,29,49
208a010q_0.96481_01oo0312_-0.96481_012a010o_0.wav,subject162,-35,20,40,62,197,34,19,43,14
40gc020a_1.3122_01nc021c_-1.3122_40oc0215_0.wav,subject28,80,-5,25,107,-45,141,27,0,33
20io0104_1.908_40jo030a_-1.908_20dc0108_0.wav,subject48,40,-15,15,124,107,17,30,27,11
02dc020d_2.4691_20vo0102_-2.4691_408c020n_0.wav,subject135,55,0,65,203,180,62,44,40,19
01la010w_0.57914_20fo0101_-0.57914_022o0317_0.wav,subject10,55,-35,25,186,28,146,41,13,34
205a010v_1.0699_01kc021a_-1.0699_016a010i_0.wav,subject48,55,20,0,124,-34,45,30,2,16
01ga010a_2.1547_20no0107_-2.1547_20co010l_0.wav,subject08,-35,40,20,17,231,146,11,49,34
40fo0307_0.24442_01nc0206_-0.24442_01ma010k_0.wav,subject163,-40,-35,-55,62,56,152,19,18,35
40jc0213_2.1202_20va0103_-2.1202_401c0211_0.wav,subject119,-15,-40,15,186,34,11,41,14,10
408o0319_1.3674_20ra010u_-1.3674_014c021h_0.wav,subject44,-10,-15,55,79,163,-23,22,37,4
20ec010b_0.92081_018a0111_-0.92081_20qo0109_0.wav,subject156,-10,5,35,79,101,96,22,26,25
01fc0205_1.9989_409a0106_-1.9989_20ea010r_0.wav,subject20,30,40,25,62,225,-45,19,48,0
40ma0113_1.093_01mo030i_-1.093_40gc0208_0.wav,subject163,80,-35,15,158,129,96,36,31,25
01zc020c_1.1042_401c020s_-1.1042_20ta0102_0.wav,subject137,10,40,25,0,191,-45,8,42,0
20ha010a_1.5698_20rc0103_-1.5698_20ko0109_0.wav,subject154,65,-25,-10,152,11,101,35,10,26
40jo030y_2.2831_01mo031e_-2.2831_20ca010j_0.wav,subject131,-55,0,-65,79,84,219,22,23,47
208o010d_1.3231_01fo030h_-1.3231_027o0310_0.wav,subject162,-15,-35,15,90,231,23,24,49,12
40io030k_2.2042_01yo0310_-2.2042_20ja0103_0.wav,subject09,-10,-55,-25,169,96,231,38,25,49
01po0318_2.0534_40da010e_-2.0534_406a0113_0.wav,subject131,-45,-65,-10,152,174,39,35,39,15
40da010p_0.065954_022c020d_-0.065954_40pa0114_0.wav,subject20,-45,-40,30,186,-23,163,41,4,37
02ea010a_1.3013_02aa0105_-1.3013_20ga0103_0.wav,subject28,10,35,0,107,219,-34,27,47,2
20ac010b_0.88036_01ia0112_-0.88036_40lo031d_0.wav,subject59,45,-25,-10,113,208,146,28,45,34
02bo030c_0.96194_20na0105_-0.96194_020o031a_0.wav,subject10,20,-5,10,-11,23,62,6,12,19
01sc021h_0.72585_014o031b_-0.72585_01oo030b_0.wav,subject131,-20,55,-55,174,51,-23,39,17,4
022c0210_1.3581_01xa010h_-1.3581_02ec020w_0.wav,subject135,-40,20,-65,163,113,-17,37,28,5
01xo031d_0.48899_40ic0214_-0.48899_01ga010t_0.wav,subject154,0,10,-5,-39,219,191,1,47,42
20uo010e_1.7639_40la010w_-1.7639_20pa010w_0.wav,subject135,5,55,45,23,197,56,12,43,18
20lc010o_2.2061_01gc020q_-2.2061_20pa010y_0.wav,subject11,80,-35,20,225,219,-34,48,47,2
20ao010c_1.6595_01yo030e_-1.6595_01oo0314_0.wav,subject154,-80,65,-25,214,17,51,46,11,17
01to030x_2.2775_207c0102_-2.2775_01rc020l_0.wav,subject11,35,-65,55,62,118,169,19,29,38
20uc010h_2.0928_20ca010x_-2.0928_01dc020c_0.wav,subject156,30,0,40,152,56,34,35,18,14
40la010h_0.58247_40fo030l_-0.58247_20oo010l_0.wav,subject156,-25,25,-30,219,6,17,47,9,11
01bo030l_1.9697_40na010j_-1.9697_40io030o_0.wav,subject08,-35,5,-45,51,96,17,17,25,11
20hc0105_1.3872_019o031a_-1.3872_20oo010o_0.wav,subject28,-80,-55,-15,174,203,186,39,44,41
01bo0314_0.43578_01ia0105_-0.43578_013o030r_0.wav,subject20,-35,-10,20,219,-34,101,47,2,26
20eo010m_1.785_409c020q_-1.785_01dc0208_0.wav,subject19,-30,5,-35,56,39,-23,18,15,4
20ia0111_1.3794_01po031c_-1.3794_20mo010j_0.wav,subject11,35,-10,-40,-6,84,231,7,23,49
019c020y_1.5631_01ic021f_-1.5631_02cc020v_0.wav,subject20,80,30,25,96,0,191,25,8,42
205a010w_2.4574_40ao0312_-2.4574_024c020i_0.wav,subject65,0,-10,-5,-6,203,28,7,44,13
404c0212_1.5482_01fc021d_-1.5482_20va010w_0.wav,subject131,15,10,55,23,79,-39,12,22,1
40no030f_1.8151_021a010h_-1.8151_20ec010b_0.wav,subject44,-35,20,25,56,219,158,18,47,36
40mc020l_0.82019_20fc010k_-0.82019_40dc020o_0.wav,subject59,-65,20,-15,79,0,-11,22,8,6
406c0217_1.8543_20ga0108_-1.8543_40pa0102_0.wav,subject50,0,80,-20,174,180,45,39,40,16
20ec0102_0.74005_025a010t_-0.74005_20rc010c_0.wav,subject15,-10,-80,-15,-6,163,191,7,37,42
40na0107_1.3425_01uo030d_-1.3425_40bo030k_0.wav,subject44,35,65,-40,214,118,231,46,29,49
01ea0108_0.038643_40mo030e_-0.038643_01uc020x_0.wav,subject50,-30,-55,-15,129,191,96,31,42,25
011a0106_0.71643_01na0108_-0.71643_01co031b_0.wav,subject131,-30,-35,-10,-23,124,68,4,30,20
401o0314_2.0398_40fc0208_-2.0398_40oa010n_0.wav,subject59,0,40,-65,-45,-23,0,0,4,8
207c0105_0.062029_40pc0214_-0.062029_40go030f_0.wav,subject27,-20,45,15,17,-17,39,11,5,15
014o030l_1.2028_20ma010t_-1.2028_20sa0112_0.wav,subject65,5,35,-30,23,28,34,12,13,14
01ic020j_1.9741_01nc0216_-1.9741_20rc010k_0.wav,subject50,-65,5,-35,-34,56,96,2,18,25
019c020j_1.9655_40la0111_-1.9655_029c021c_0.wav,subject27,10,-55,-45,96,101,17,25,26,11
20ac0109_0.98077_01lo0305_-0.98077_028c020j_0.wav,subject11,-45,-80,15,146,45,96,34,16,25
01xc0215_2.1137_011o030c_-2.1137_012c0209_0.wav,subject08,-40,15,65,118,113,152,29,28,35
20ic0109_1.6042_01jc0218_-1.6042_40da010k_0.wav,subject156,30,55,-10,90,208,6,24,45,9
40ko030u_1.2845_207c0102_-1.2845_026c0214_0.wav,subject08,80,10,-15,191,214,-28,42,46,3
20rc010m_0.80952_01wc0207_-0.80952_207a010i_0.wav,subject20,-35,40,30,39,219,191,15,47,42
409o030x_2.3738_20ka0110_-2.3738_406a0101_0.wav,subject135,-35,25,-20,152,11,163,35,10,37
02dc0210_0.31598_01vc0208_-0.31598_208a010e_0.wav,subject152,40,0,35,23,101,28,12,26,13
019c020r_1.7535_01pa0104_-1.7535_016o031e_0.wav,subject15,45,-55,25,73,79,141,21,22,33
404o030f_0.023401_40bo030w_-0.023401_019o030a_0.wav,subject162,30,10,20,158,73,129,36,21,31
20cc010m_0.29102_208c010d_-0.29102_20ga010e_0.wav,subject20,45,30,25,152,129,-17,35,31,5
01fc021g_1.0246_01ec020n_-1.0246_20va0103_0.wav,subject153,-10,-80,30,-39,96,135,1,25,32
014c020r_0.068301_01va010w_-0.068301_20ta010j_0.wav,subject48,-40,-20,5,129,34,-28,31,14,3
01kc0211_0.49753_401c020x_-0.49753_022a010f_0.wav,subject156,-55,25,-35,-23,96,51,4,25,17
028a010e_0.65935_20lo0104_-0.65935_40ec021f_0.wav,subject15,15,-25,-20,96,-17,-34,25,5,2
204a0113_0.91456_023o030c_-0.91456_40fc020m_0.wav,subject58,25,-20,35,56,158,152,18,36,35
401a010t_2.1893_205c010h_-2.1893_01ya010t_0.wav,subject19,-30,-55,10,-28,-11,180,3,6,40
02cc020d_2.1883_20ta010d_-2.1883_408o0301_0.wav,subject15,-45,5,-80,135,90,-17,32,24,5
40hc020v_0.23651_01ca010u_-0.23651_40co0311_0.wav,subject10,-20,0,-10,39,17,90,15,11,24
20ko0109_0.17394_01da010m_-0.17394_01io030d_0.wav,subject10,-65,10,40,169,208,-34,38,45,2
01ca0103_1.0595_01yo0301_-1.0595_406c020s_0.wav,subject20,-35,-20,-25,219,-6,56,47,7,18
01ec0203_2.2836_20ga0107_-2.2836_40ac020z_0.wav,subject60,45,-35,5,-23,56,197,4,18,43
016c0216_1.646_40fo030i_-1.646_01mc020j_0.wav,subject60,80,10,-10,-39,225,90,1,48,24
20qc010b_0.72236_01pa0107_-0.72236_023c020s_0.wav,subject48,-45,-5,10,118,152,141,29,35,33
20gc010c_1.4887_20eo0104_-1.4887_028o030x_0.wav,subject58,55,30,80,39,-23,-17,15,4,5
027c0210_0.08873_01fc0204_-0.08873_40ea010w_0.wav,subject08,-30,15,-25,39,6,-39,15,9,1
20ja0111_1.7957_01qo030b_-1.7957_20da0114_0.wav,subject58,-10,-5,80,141,-39,186,33,1,41
020a010e_0.8746_021c021c_-0.8746_405c020a_0.wav,subject137,-10,65,-30,-23,146,141,4,34,33
409o0316_2.2614_404c020c_-2.2614_01oc020i_0.wav,subject15,20,-10,-5,11,219,135,10,47,32
20ma010u_1.8432_01qo0316_-1.8432_40la010v_0.wav,subject135,-5,65,5,158,90,68,36,24,20
015o030j_1.4365_01wa0109_-1.4365_01po030m_0.wav,subject65,0,65,10,-23,17,113,4,11,28
40ko030j_1.9029_207c0101_-1.9029_406o0301_0.wav,subject163,-30,-15,-25,62,174,203,19,39,44
02da0104_0.88546_20oo010j_-0.88546_40eo0303_0.wav,subject28,40,80,25,101,17,6,26,11,9
01ua010u_0.9584_40ea010y_-0.9584_025c020w_0.wav,subject154,-80,-25,20,62,191,208,19,42,45
20vc010p_1.8965_02aa010w_-1.8965_205a010e_0.wav,subject11,-65,80,55,174,6,163,39,9,37
01ga010g_2.1523_20va010r_-2.1523_01uo030h_0.wav,subject58,15,35,45,101,6,-6,26,9,7
01zo0312_1.1506_40fo030x_-1.1506_02ao0301_0.wav,subject156,30,10,-80,169,62,-39,38,19,1
01rc020g_1.167_020o030c_-1.167_01mc0219_0.wav,subject131,-45,-40,10,107,-39,186,27,1,41
40po0315_0.66388_01ac0217_-0.66388_01jc0207_0.wav,subject156,-35,55,-45,-34,73,180,2,21,40
01ao0319_1.8733_024c020g_-1.8733_01zo0311_0.wav,subject153,10,-20,55,28,79,62,13,22,19
01uc0212_1.1319_01oc0214_-1.1319_40ec0207_0.wav,subject163,-40,20,-30,6,163,62,9,37,19
02ea010h_0.51215_208o010b_-0.51215_01rc0203_0.wav,subject08,80,-15,-5,113,141,174,28,33,39
01ja010i_1.1954_20qc010i_-1.1954_02aa0114_0.wav,subject131,-10,10,-45,-17,-23,231,5,4,49
20va0105_1.512_01cc0206_-1.512_020c020v_0.wav,subject65,-20,25,-30,191,135,-28,42,32,3
01bo0315_1.3155_01qo030v_-1.3155_20nc0106_0.wav,subject119,30,-35,-45,-11,62,135,6,19,32
40fo0317_1.8654_01ja010d_-1.8654_20ro0102_0.wav,subject44,-30,-10,-55,-6,73,107,7,21,27
018o030p_2.4409_01oa010k_-2.4409_012c020s_0.wav,subject154,0,5,40,118,-23,180,29,4,40
208a010k_0.72464_021o0302_-0.72464_40na0104_0.wav,subject137,-55,15,55,231,146,-34,49,34,2
017o031c_0.20287_01wc020u_-0.20287_01uo030z_0.wav,subject60,15,-20,-10,17,-28,0,11,3,8
025c0203_2.1699_403c020t_-2.1699_20lc0104_0.wav,subject27,-45,15,-35,124,219,84,30,47,23
023a010y_0.43976_01jc020i_-0.43976_02co030p_0.wav,subject28,35,-80,-5,-6,186,113,7,41,28
01ua0112_1.0744_01tc020v_-1.0744_01kc020i_0.wav,subject135,30,20,-45,23,34,118,12,14,29
01sc020v_1.0311_01to030w_-1.0311_01uc0210_0.wav,subject119,-55,30,10,17,-23,96,11,4,25
207a010p_0.88917_028c020p_-0.88917_20fc010k_0.wav,subject65,65,-30,0,56,135,-6,18,32,7
20qc010d_0.79845_40bc020m_-0.79845_204c010f_0.wav,subject153,25,-20,-10,158,107,-23,36,27,4
016o030h_1.4623_20oa010p_-1.4623_02eo030s_0.wav,subject152,-30,-40,-65,197,231,-34,43,49,2
01ra010l_1.7966_206a010w_-1.7966_01na0109_0.wav,subject153,80,-55,-45,231,0,62,49,8,19
40ha0102_1.3165_20vo010i_-1.3165_20eo010a_0.wav,subject119,-30,-40,55,107,-11,62,27,6,19
40ga010d_0.57683_40dc020c_-0.57683_01wo030p_0.wav,subject27,30,-35,-45,11,45,73,10,16,21
209a010v_1.393_20qa010o_-1.393_20ko010e_0.wav,subject137,-80,-30,25,56,96,101,18,25,26
020o030o_2.2289_016a010h_-2.2289_02cc020t_0.wav,subject135,-40,-15,80,-11,124,28,6,30,13
01ca010z_1.6638_024c0210_-1.6638_20vc010n_0.wav,subject09,10,80,35,6,124,152,9,30,35
015o0313_0.41936_01to030c_-0.41936_40ja0113_0.wav,subject156,20,40,-30,62,208,73,19,45,21
406c021a_1.9001_019a0103_-1.9001_015o030l_0.wav,subject156,-10,-25,-65,62,-28,11,19,3,10
40ba0106_1.1027_208o010e_-1.1027_013o0314_0.wav,subject65,40,-35,-10,0,51,191,8,17,42
20ia0109_0.75752_01pc020q_-0.75752_01zc020r_0.wav,subject08,-80,30,0,34,56,73,14,18,21
40cc020p_1.5483_012o0304_-1.5483_40ha010j_0.wav,subject131,0,-25,40,-11,124,118,6,30,29
01xo030o_1.4733_20sa0103_-1.4733_40ga0102_0.wav,subject137,-55,30,-30,169,214,6,38,46,9
406c020p_1.9817_20ba010u_-1.9817_02cc021c_0.wav,subject131,80,15,5,141,163,180,33,37,40
022a010n_0.67474_40no030g_-0.67474_401c021d_0.wav,subject28,-45,-40,-5,79,180,231,22,40,49
01xa010x_0.76464_024o0304_-0.76464_209a010n_0.wav,subject162,55,25,80,141,107,-11,33,27,6
20to010j_2.201_020c020x_-2.201_208o010b_0.wav,subject156,-55,-25,80,90,129,45,24,31,16
017c020u_0.11904_02ec0202_-0.11904_20ua010y_0.wav,subject59,80,-5,-10,113,158,34,28,36,14
01xc020p_1.8596_20vo010h_-1.8596_40ic021b_0.wav,subject127,25,-40,-45,129,169,124,31,38,30
20qc0103_1.563_016c0201_-1.563_406c020p_0.wav,subject11,-80,-20,10,180,135,39,40,32,15
20ao010i_0.7415_209a010p_-0.7415_20ho010o_0.wav,subject119,10,-45,55,163,84,-34,37,23,2
02ac0208_1.289_01gc020k_-1.289_40ao030t_0.wav,subject153,-15,-30,-65,-45,6,118,0,9,29
20sa0103_0.81806_01qc0206_-0.81806_02ao030y_0.wav,subject50,-40,80,-80,28,23,84,13,12,23
209o010g_1.5346_01vo031b_-1.5346_018a0105_0.wav,subject119,5,-35,-10,219,-39,6,47,1,9
01fc0218_0.89929_02dc0214_-0.89929_40jo030l_0.wav,subject58,20,15,30,96,129,186,25,31,41
026a010a_0.78874_01mo0314_-0.78874_403o0303_0.wav,subject135,10,-40,65,107,45,152,27,16,35
20sc010f_0.50859_023c020a_-0.50859_20da010q_0.wav,subject10,30,55,-20,124,135,62,30,32,19
01xo0306_2.2445_01zc020a_-2.2445_02co030z_0.wav,subject162,-5,-10,-45,158,141,68,36,33,20
011o030e_1.4275_209o0105_-1.4275_40bo030y_0.wav,subject09,-40,10,55,23,-45,-39,12,0,1
40mo030y_1.6434_20na010a_-1.6434_01wc0206_0.wav,subject154,0,80,-25,214,118,101,46,29,26
20fa010m_2.3975_20la010s_-2.3975_01co0301_0.wav,subject162,-55,-25,65,107,158,180,27,36,40
02da010o_0.11824_022o0309_-0.11824_014a010e_0.wav,subject08,-20,-30,-35,56,-17,51,18,5,17
407a0114_0.012255_20qo010m_-0.012255_40bo030i_0.wav,subject44,-45,-65,10,180,219,113,40,47,28
20bc010g_0.55186_01go031a_-0.55186_01fa010w_0.wav,subject20,40,35,-40,23,124,6,12,30,9
409o030i_2.2653_014o0316_-2.2653_01zo031c_0.wav,subject59,80,25,10,141,6,34,33,9,14
40lc0208_1.3958_40no0319_-1.3958_01ea010a_0.wav,subject60,35,-15,-30,174,79,129,39,22,31
20oa010a_2.363_016c020w_-2.363_013a0108_0.wav,subject50,55,-40,20,225,203,28,48,44,13
01qa0104_1.0782_20ac010h_-1.0782_40ko030u_0.wav,subject154,80,-65,-10,-28,191,79,3,42,22
20ga010i_0.16132_020o0305_-0.16132_01ro030v_0.wav,subject153,-35,80,55,39,23,6,15,12,9
40io030k_0.54228_20cc010o_-0.54228_01oa010v_0.wav,subject153,10,5,35,169,113,158,38,28,36
01ya010s_2.2182_20go0102_-2.2182_01ro0314_0.wav,subject10,-5,10,45,163,152,208,37,35,45
20lc0105_0.31226_01lo030d_-0.31226_20ba0107_0.wav,subject119,35,40,-65,79,118,68,22,29,20
01qa010s_1.4511_027o030z_-1.4511_205a0103_0.wav,subject11,40,80,65,231,17,152,49,11,35
020c020b_2.0291_40ma010j_-2.0291_01nc0217_0.wav,subject153,-5,-80,-25,-23,169,191,4,38,42
20ac010g_1.1293_01do030x_-1.1293_01ya0101_0.wav,subject10,35,-20,65,180,-28,146,40,3,34
403c020n_1.203_016c020t_-1.203_20ka0104_0.wav,subject09,40,-30,5,208,152,203,45,35,44
01ia0101_0.68337_01tc0219_-0.68337_01xc020u_0.wav,subject153,25,55,-35,101,219,135,26,47,32
40io030x_2.23_40ca010r_-2.23_40go030l_0.wav,subject135,25,-80,20,45,17,23,16,11,12
017c020l_2.3178_20uc010d_-2.3178_01ic020m_0.wav,subject19,-55,-5,20,135,203,231,32,44,49
20ra0112_0.53565_018c0216_-0.53565_01cc021d_0.wav,subject48,-35,-55,10,56,191,101,18,42,26
40lo030q_1.7038_023o0301_-1.7038_01eo030y_0.wav,subject162,0,45,-10,-17,208,214,5,45,46
20gc010c_0.33917_20lc010q_-0.33917_01pa0104_0.wav,subject156,-35,-40,25,34,28,23,14,13,12
