utterance_id,subject,azimuth1,azimuth2,azimuth3,elevation1,elevation2,elevation3,elevation_index1,elevation_index2,elevation_index3
051o020e_0.71025_421o0302_-0.71025_443o0303_0.wav,subject134,-25,20,-40,-39,-28,-17,1,3,5
445c020g_0.56748_422a010d_-0.56748_447c0205_0.wav,subject21,65,40,-65,135,45,28,32,16,13
420a010m_2.1545_443o030c_-2.1545_422o0308_0.wav,subject133,40,-40,-45,73,219,-17,21,47,5
441c020j_0.40484_420a0102_-0.40484_422a010x_0.wav,subject133,-10,80,5,-34,118,73,2,29,21
446c020s_1.1805_053c010h_-1.1805_441c020i_0.wav,subject124,20,-65,-25,214,90,-45,46,24,0
22ga0112_0.3787_441o030a_-0.3787_444c020z_0.wav,subject124,25,-35,-10,-6,113,141,7,28,33
423a010g_1.7007_422o030i_-1.7007_421c020b_0.wav,subject133,-45,-30,80,34,146,169,14,34,38
423o0311_1.2474_22ga010u_-1.2474_444o030r_0.wav,subject51,55,30,-55,135,51,45,32,17,16
447o030f_1.4638_444c020l_-1.4638_053o020n_0.wav,subject61,15,-20,55,231,45,-6,49,16,7
053a0510_1.0247_422a010i_-1.0247_447o030o_0.wav,subject21,-45,25,-40,163,-45,146,37,0,34
444o030o_0.38365_443c0209_-0.38365_423o0301_0.wav,subject133,-20,-55,20,-11,96,-6,6,25,7
441c020r_0.75414_422a010u_-0.75414_051a050k_0.wav,subject134,15,-20,-55,-6,158,129,7,36,31
050a050j_2.1811_053a050z_-2.1811_420o030y_0.wav,subject148,5,45,80,0,28,-28,8,13,3
052c010o_0.62604_422o030n_-0.62604_445c020r_0.wav,subject133,-25,0,45,-28,146,186,3,34,41
052c010t_0.089029_051a050a_-0.089029_423c020u_0.wav,subject33,35,25,-55,-23,214,-17,4,46,5
422o030u_2.0393_441o030v_-2.0393_053a050m_0.wav,subject21,-35,-15,80,-11,135,113,6,32,28
421a0108_0.85805_441o030d_-0.85805_420c020f_0.wav,subject133,-5,5,-15,208,-39,56,45,1,18
444c020b_1.3664_443c020n_-1.3664_447o0306_0.wav,subject61,-55,-15,-65,23,-28,6,12,3,9
422a010k_2.1151_052o020n_-2.1151_051c010r_0.wav,subject124,55,80,-40,-45,-28,158,0,3,36
447o030v_1.1792_050a0504_-1.1792_444o030j_0.wav,subject18,-40,15,25,158,129,-17,36,31,5
444o030i_2.4461_422o030r_-2.4461_052c010a_0.wav,subject33,35,-25,80,101,79,11,26,22,10
053a050j_1.0119_421a0110_-1.0119_050o0212_0.wav,subject33,40,-65,55,28,203,180,13,44,40
445c020p_1.5821_440c020a_-1.5821_051c010z_0.wav,subject61,80,25,20,-39,231,141,1,49,33
440c020w_0.369_052c010b_-0.369_422a010p_0.wav,subject61,-45,35,10,-39,174,225,1,39,48
446o030p_0.28759_22ga010m_-0.28759_423o030m_0.wav,subject18,-30,40,-35,231,191,17,49,42,11
442o030i_1.595_440c020q_-1.595_051c010h_0.wav,subject61,30,-5,25,-45,118,191,0,29,42
423a010c_2.2306_421c0208_-2.2306_050c0110_0.wav,subject21,15,-25,-5,124,101,180,30,26,40
22gc010f_0.38956_052a0502_-0.38956_442o030g_0.wav,subject148,-45,55,35,34,23,152,14,12,35
22ho0106_0.51792_423a010p_-0.51792_446c020p_0.wav,subject124,-30,25,-65,28,-17,158,13,5,36
22ha010e_2.0815_444o030p_-2.0815_052o020e_0.wav,subject51,-40,-65,-25,169,96,174,38,25,39
22ga010q_1.3993_421c020j_-1.3993_447c0209_0.wav,subject133,5,40,20,-6,219,39,7,47,15
22gc010u_1.802_052a0508_-1.802_446c020j_0.wav,subject124,-15,-10,45,11,113,191,10,28,42
443c020m_0.33536_22ha0110_-0.33536_445o0306_0.wav,subject51,10,-80,0,118,-39,219,29,1,47
051a050h_1.0943_440o0305_-1.0943_446c0208_0.wav,subject33,-40,15,0,174,-11,113,39,6,28
440o030j_1.6327_445o030a_-1.6327_22ha010f_0.wav,subject61,55,-45,35,-34,197,6,2,43,9
446c020s_0.52623_445c0203_-0.52623_440o0303_0.wav,subject133,-30,-10,-25,11,163,51,10,37,17
420c020r_2.1612_22go010h_-2.1612_443c020r_0.wav,subject61,-35,0,30,208,56,203,45,18,44
440o030x_0.10537_22go010s_-0.10537_053c010a_0.wav,subject51,55,30,-55,0,79,51,8,22,17
445o030a_0.76744_051a0514_-0.76744_447o030w_0.wav,subject61,35,40,-20,180,-39,45,40,1,16
422o030w_0.65792_443o030c_-0.65792_441c020u_0.wav,subject18,35,0,55,0,180,39,8,40,15
422a010g_0.95887_420a010t_-0.95887_051a050v_0.wav,subject148,-45,-10,80,79,51,-39,22,17,1
22hc0113_0.16741_053a0501_-0.16741_423c0202_0.wav,subject61,-10,-25,-35,73,-23,169,21,4,38
053o020t_0.26712_447c020r_-0.26712_446c020b_0.wav,subject21,-15,-80,-10,11,163,62,10,37,19
445c0216_1.2064_447c020y_-1.2064_051a050w_0.wav,subject33,-10,-20,-15,163,186,129,37,41,31
051c010q_1.2302_421o030s_-1.2302_050c010a_0.wav,subject133,-15,35,-25,-28,51,169,3,17,38
444o030n_2.1166_050o020v_-2.1166_440c020e_0.wav,subject61,55,30,-20,56,107,0,18,27,8
441o030p_0.75529_443o0312_-0.75529_446c020d_0.wav,subject134,-35,45,35,186,-45,225,41,0,48
422a0105_1.8608_053o020j_-1.8608_22ho010v_0.wav,subject33,-15,15,0,231,208,6,49,45,9
053a0512_0.55767_050o020j_-0.55767_441o030s_0.wav,subject148,40,20,-5,28,146,68,13,34,20
22go0108_2.4623_440o030k_-2.4623_447o0302_0.wav,subject18,5,-25,-20,124,73,174,30,21,39
446c0210_1.7497_420o0301_-1.7497_421a0101_0.wav,subject134,80,-45,55,6,174,197,9,39,43
050a0509_0.16978_447o030b_-0.16978_446o030h_0.wav,subject134,-80,-25,20,214,-28,79,46,3,22
052c010q_0.069415_444o0313_-0.069415_050o020h_0.wav,subject124,-65,80,-25,191,174,163,42,39,37
22go010x_2.0615_423a010n_-2.0615_420a0111_0.wav,subject134,-40,-35,45,197,101,-11,43,26,6
22ga0113_1.464_053o0205_-1.464_444o030j_0.wav,subject148,-40,5,80,214,118,28,46,29,13
22gc010f_0.22898_052a050a_-0.22898_446o030w_0.wav,subject134,15,65,80,34,56,158,14,18,36
422a010b_1.9316_050c0111_-1.9316_447o030x_0.wav,subject124,10,-35,-10,-39,6,225,1,9,48
050a0507_0.10844_420o0312_-0.10844_22hc0113_0.wav,subject21,35,10,80,203,174,39,44,39,15
053o020n_0.85901_447o030p_-0.85901_422o0305_0.wav,subject51,35,15,-55,174,-28,62,39,3,19
445c020b_1.0001_421o030n_-1.0001_422c020h_0.wav,subject18,30,-30,-45,-45,101,169,0,26,38
22ho0107_0.50446_051a050n_-0.50446_420c020u_0.wav,subject133,55,-80,-35,-28,174,197,3,39,43
445c020u_2.1549_22ha010l_-2.1549_050a0501_0.wav,subject133,35,0,-5,113,141,96,28,33,25
22go010l_1.3603_053a050n_-1.3603_422o030u_0.wav,subject148,5,25,-80,141,11,62,33,10,19
050o020b_1.1395_442c020t_-1.1395_051a050i_0.wav,subject124,0,-25,20,231,-6,101,49,7,26
441c0201_0.90871_052a050q_-0.90871_423a010x_0.wav,subject18,-20,-25,35,84,107,163,23,27,37
440o030w_0.37881_22hc0114_-0.37881_443o030s_0.wav,subject134,-80,-5,25,0,39,231,8,15,49
22ha010w_0.82618_442c0205_-0.82618_22go0116_0.wav,subject21,25,-15,20,118,84,-45,29,23,0
052a050f_2.3445_053a0513_-2.3445_442c0212_0.wav,subject18,15,45,-65,225,68,-11,48,20,6
442o0310_2.1195_441c020n_-2.1195_421c020s_0.wav,subject18,-20,-35,20,135,129,-11,32,31,6
443c020u_0.91281_444o0306_-0.91281_447o030w_0.wav,subject133,45,80,40,214,129,34,46,31,14
446o0311_2.3022_052o020l_-2.3022_050a0505_0.wav,subject18,45,30,80,113,197,174,28,43,39
22ha010g_1.7923_422o030s_-1.7923_443o030u_0.wav,subject21,55,-35,-40,39,28,17,15,13,11
423a0110_0.67573_444o030n_-0.67573_446c020g_0.wav,subject133,5,0,-10,34,214,219,14,46,47
443o0303_0.89588_444c0207_-0.89588_441c020k_0.wav,subject124,10,-5,-15,90,56,79,24,18,22
422c020d_2.4556_440c020l_-2.4556_446o030l_0.wav,subject124,20,-20,55,174,107,62,39,27,19
051c0109_2.1549_423a010b_-2.1549_445c020g_0.wav,subject134,5,65,80,84,23,-23,23,12,4
443o030f_2.0389_053c0105_-2.0389_442o030u_0.wav,subject33,0,25,65,79,-11,23,22,6,12
442c020v_0.18406_052a050l_-0.18406_446o030k_0.wav,subject33,10,-30,65,6,191,84,9,42,23
050a050m_1.6623_443o030q_-1.6623_447c020h_0.wav,subject61,30,-45,40,152,56,17,35,18,11
444o030c_0.18224_445c020q_-0.18224_420o030p_0.wav,subject148,20,35,-80,208,180,79,45,40,22
051o020t_1.2028_052o020w_-1.2028_22go0116_0.wav,subject148,25,-5,55,174,191,124,39,42,30
423o030c_0.92028_447c020i_-0.92028_421a0102_0.wav,subject33,55,5,-80,180,11,135,40,10,32
444o030v_1.3659_051a0501_-1.3659_423o0310_0.wav,subject51,-25,-20,35,180,39,163,40,15,37
421c020d_1.7572_444c020p_-1.7572_053c0106_0.wav,subject134,10,-35,-10,225,68,-34,48,20,2
051o020m_0.050777_420o030a_-0.050777_422a010p_0.wav,subject124,-55,55,65,-45,152,62,0,35,19
22hc0102_2.4585_443o0302_-2.4585_422o0312_0.wav,subject133,0,-80,-40,6,163,28,9,37,13
22ha010w_0.9845_050c010f_-0.9845_447o030t_0.wav,subject124,15,-10,-45,84,-39,203,23,1,44
22ga010p_0.48022_446o0306_-0.48022_444o030m_0.wav,subject18,-15,20,-20,17,231,34,11,49,14
420c0213_2.4555_444o0306_-2.4555_442o0305_0.wav,subject133,-35,80,20,56,219,73,18,47,21
22hc010j_2.3116_440o030p_-2.3116_445c020m_0.wav,subject148,-5,0,55,45,34,0,16,14,8
447o0301_2.2215_22ho0105_-2.2215_421c020k_0.wav,subject51,5,20,35,56,79,191,18,22,42
440o030h_0.04095_052a050v_-0.04095_420a0106_0.wav,subject61,20,80,5,56,-39,231,18,1,49
050a0507_0.8793_440c020g_-0.8793_443c020y_0.wav,subject21,-65,-20,20,146,186,17,34,41,11
446c020x_2.4966_442o030c_-2.4966_421c0211_0.wav,subject133,-35,30,35,6,225,141,9,48,33
446o030w_0.7122_051c010y_-0.7122_421c020g_0.wav,subject148,45,20,5,225,39,-34,48,15,2
446c020v_0.12302_442c0202_-0.12302_447o0308_0.wav,subject134,-30,65,25,174,231,208,39,49,45
441o0307_1.5703_052c0106_-1.5703_22gc010z_0.wav,subject18,-80,35,45,0,34,-23,8,14,4
446o030r_0.94239_443o030r_-0.94239_442c020q_0.wav,subject148,-30,15,45,23,-17,73,12,5,21
445c0204_1.0627_444o030q_-1.0627_050c0114_0.wav,subject61,-65,-20,0,113,-28,158,28,3,36
22go0114_2.4456_422a010d_-2.4456_442c020b_0.wav,subject21,45,-10,20,225,180,39,48,40,15
446o0304_0.44711_051a050c_-0.44711_442c020u_0.wav,subject148,-65,-20,80,208,11,62,45,10,19
447c020s_2.4916_442c020o_-2.4916_050c0104_0.wav,subject51,-5,35,30,101,-39,-6,26,1,7
444c0209_0.1639_050a0508_-0.1639_447c020d_0.wav,subject33,-80,35,0,39,231,-23,15,49,4
441o030x_1.1598_051c010l_-1.1598_446o030b_0.wav,subject124,-55,40,-35,169,90,186,38,24,41
447c0216_1.5479_053o0213_-1.5479_446o030p_0.wav,subject33,10,55,35,45,-28,214,16,3,46
443c020j_1.02_051o0203_-1.02_050o020z_0.wav,subject134,10,-25,-5,-23,-28,17,4,3,11
422c0207_1.7842_423c0210_-1.7842_421c020x_0.wav,subject133,80,-5,-45,158,34,129,36,14,31
22go010w_2.4284_052o0201_-2.4284_445o030k_0.wav,subject51,-25,-15,30,118,62,39,29,19,15
422a010f_1.27_444o0310_-1.27_421c020r_0.wav,subject133,-5,-55,45,-34,101,174,2,26,39
053c0114_0.77303_443c020d_-0.77303_052c0110_0.wav,subject33,10,-20,15,0,141,203,8,33,44
440o0310_2.4455_421a010h_-2.4455_22ga010g_0.wav,subject51,10,45,55,124,56,-11,30,18,6
446o0317_1.3799_420o0304_-1.3799_423a010b_0.wav,subject134,55,5,35,62,-11,45,19,6,16
440o030q_1.7869_420a010s_-1.7869_423a010l_0.wav,subject33,-20,-5,-45,107,113,-17,27,28,5
422c020a_1.3979_421o0308_-1.3979_051a050y_0.wav,subject18,20,-25,0,45,11,186,16,10,41
441c020q_0.11401_22go010i_-0.11401_443o030h_0.wav,subject33,25,-5,55,-39,146,90,1,34,24
445c0204_1.5078_446o030p_-1.5078_440o030n_0.wav,subject133,-5,-35,80,163,203,129,37,44,31
446o0307_1.6212_440c020h_-1.6212_053c010r_0.wav,subject61,65,-25,-10,-45,90,118,0,24,29
421c020r_1.5075_445c020c_-1.5075_443c020c_0.wav,subject33,-5,-10,-25,152,68,-6,35,20,7
22hc010a_2.4274_053c010r_-2.4274_052a050h_0.wav,subject51,-40,45,15,34,84,197,14,23,43
445c020g_1.1894_443c0207_-1.1894_22ga0104_0.wav,subject21,30,45,-20,214,79,-17,46,22,5
443o0305_0.14025_447c0211_-0.14025_441c020p_0.wav,subject21,-80,35,-10,79,-34,-23,22,2,4
421a010b_1.5921_420c020e_-1.5921_445c0208_0.wav,subject21,5,-65,30,135,141,146,32,33,34
22ha010d_1.0026_22gc010f_-1.0026_420a0106_0.wav,subject51,-30,25,80,-23,231,169,4,49,38
052c010c_0.78034_050c010k_-0.78034_22ho010u_0.wav,subject133,-40,15,35,51,124,118,17,30,29
422c020d_1.0522_440c0202_-1.0522_443c020d_0.wav,subject18,-30,55,-40,-11,68,-45,6,20,0
444o030q_0.79796_421c0211_-0.79796_051o020v_0.wav,subject124,-80,-5,-35,101,197,-28,26,43,3
051c010k_0.12139_440c0206_-0.12139_22gc010k_0.wav,subject33,0,-55,35,79,6,113,22,9,28
051a0509_2.3109_422a010p_-2.3109_423c020p_0.wav,subject33,5,30,35,203,191,135,44,42,32
052a050s_0.3563_050a050s_-0.3563_446o0316_0.wav,subject33,-35,45,55,56,203,-6,18,44,7
053o020y_1.587_443o0313_-1.587_422a010u_0.wav,subject148,80,35,-65,113,-6,84,28,7,23
420c020t_2.1766_445o030k_-2.1766_052a0504_0.wav,subject18,-25,15,40,84,73,39,23,21,15
420c0201_2.2144_052a050d_-2.2144_447c020o_0.wav,subject61,65,-25,45,146,68,-34,34,20,2
443c020f_2.4129_420a010g_-2.4129_22ho0109_0.wav,subject124,35,-20,-15,113,68,23,28,20,12
052c010f_2.3999_22go010h_-2.3999_444o030a_0.wav,subject18,-15,-40,40,96,39,-11,25,15,6
051c010t_2.1692_22ho010u_-2.1692_422o0309_0.wav,subject18,-20,40,35,6,56,34,9,18,14
447c0205_1.3078_442o030p_-1.3078_446o0318_0.wav,subject124,-5,40,10,214,158,225,46,36,48
053o020k_1.8753_440c020v_-1.8753_22ho010u_0.wav,subject33,-5,-15,20,158,231,6,36,49,9
050o0209_1.5711_444o0311_-1.5711_051a0506_0.wav,subject148,65,-80,30,90,45,23,24,16,12
423o030w_0.47855_446o030p_-0.47855_052c0104_0.wav,subject18,-30,55,80,51,-6,17,17,7,11
421o030o_1.6979_053c010k_-1.6979_052a0507_0.wav,subject33,20,35,80,17,197,107,11,43,27
052a050y_0.39113_445o030z_-0.39113_447o030q_0.wav,subject18,55,-45,-10,135,-11,225,32,6,48
22ga010a_1.6024_442o030z_-1.6024_052a050x_0.wav,subject33,45,-30,10,68,0,62,20,8,19
22ho010y_1.873_447c020o_-1.873_051c0103_0.wav,subject33,-20,-25,45,-11,163,34,6,37,14
443o030l_1.4425_421c020n_-1.4425_420c020x_0.wav,subject124,25,-40,30,-34,-23,113,2,4,28
423a010t_2.1654_421o0309_-2.1654_053a050z_0.wav,subject148,10,-55,5,169,17,-39,38,11,1
22hc010y_1.9065_444c0208_-1.9065_052a050m_0.wav,subject148,-25,0,55,197,62,68,43,19,20
441c020w_1.3947_050o020c_-1.3947_440c0211_0.wav,subject18,45,-10,15,-17,208,107,5,45,27
22go0105_1.4661_444c020g_-1.4661_423c020i_0.wav,subject148,-55,0,-40,-45,62,0,0,19,8
422o030m_0.69126_442o030i_-0.69126_446o0312_0.wav,subject124,-25,55,-55,-23,34,169,4,14,38
22gc010q_1.0103_440c0210_-1.0103_22ho010i_0.wav,subject61,-15,25,65,45,68,186,16,20,41
050c010h_1.9656_051o020p_-1.9656_445o030j_0.wav,subject61,0,-5,45,-45,174,79,0,39,22
446o030d_0.13697_445c020s_-0.13697_050c010u_0.wav,subject18,-35,0,40,135,11,34,32,10,14
052o020v_2.3057_050a050b_-2.3057_446o030j_0.wav,subject18,-65,-10,40,107,180,34,27,40,14
444o030a_2.4263_443c020f_-2.4263_445o030j_0.wav,subject21,20,80,-65,73,6,45,21,9,16
423a010u_1.6813_22ha0112_-1.6813_446c0206_0.wav,subject18,-5,-65,-15,45,101,219,16,26,47
441c0207_1.7376_422o030c_-1.7376_423a0102_0.wav,subject134,40,-65,0,231,118,129,49,29,31
442o0310_1.0922_445c020p_-1.0922_423a010e_0.wav,subject148,-55,15,45,174,214,225,39,46,48
445c0205_2.0143_440o030u_-2.0143_443c020g_0.wav,subject148,25,-20,-40,-28,135,34,3,32,14
445c0208_1.4625_443c020f_-1.4625_440o030r_0.wav,subject21,0,65,-55,90,124,101,24,30,26
422c0210_0.24477_445c0208_-0.24477_051c0112_0.wav,subject134,-35,40,-65,73,197,-45,21,43,0
423o0310_2.427_050o020c_-2.427_446c020m_0.wav,subject18,-5,-35,0,73,101,79,21,26,22
442c020t_0.4185_422c020h_-0.4185_22gc0112_0.wav,subject134,25,0,-65,214,11,-17,46,10,5
441o030i_0.65331_445c0209_-0.65331_440o030k_0.wav,subject134,40,25,15,28,73,141,13,21,33
445c020k_1.9607_447c020b_-1.9607_440c0205_0.wav,subject133,-40,20,55,152,208,169,35,45,38
052c010l_0.8566_420o0314_-0.8566_421c020o_0.wav,subject134,40,25,20,225,51,-45,48,17,0
423o030f_1.4381_442c0203_-1.4381_440c020s_0.wav,subject21,-25,-30,15,6,51,107,9,17,27
446c020g_1.9516_440c020x_-1.9516_22ho010a_0.wav,subject124,25,80,-25,186,39,141,41,15,33
443o0312_0.78108_22hc010f_-0.78108_053c010s_0.wav,subject124,-35,55,-15,124,180,208,30,40,45
053o020h_1.5526_051c0110_-1.5526_443o030q_0.wav,subject21,5,80,20,6,174,163,9,39,37
444o030v_2.0801_445o0304_-2.0801_22gc010b_0.wav,subject61,-45,80,0,174,34,152,39,14,35
053o020n_0.19083_442o030i_-0.19083_423c0212_0.wav,subject33,20,-65,-30,68,17,214,20,11,46
050c0102_2.2128_053a050l_-2.2128_420o030x_0.wav,subject148,5,-35,45,6,-6,90,9,7,24
444c020b_2.062_053c0108_-2.062_22ho0105_0.wav,subject33,5,45,20,-6,79,124,7,22,30
445o030e_2.3716_053a050a_-2.3716_052a0504_0.wav,subject18,45,-80,-20,186,101,225,41,26,48
050c0111_1.7768_447c020h_-1.7768_445o030i_0.wav,subject33,-35,45,35,113,135,124,28,32,30
422o030m_0.77488_421c020j_-0.77488_442c020d_0.wav,subject124,-5,80,-30,107,73,68,27,21,20
444c0205_1.693_420c020n_-1.693_442c020i_0.wav,subject18,-5,20,15,39,158,-6,15,36,7
423o0311_1.0176_447c020j_-1.0176_445c0205_0.wav,subject148,45,5,15,225,-17,-34,48,5,2
050a0510_1.2473_444o030t_-1.2473_445o0304_0.wav,subject18,-40,45,30,135,17,34,32,11,14
050o020l_0.18004_053c010d_-0.18004_445o030y_0.wav,subject18,-15,30,-10,225,79,28,48,22,13
22hc0111_1.4242_441o0313_-1.4242_420c0211_0.wav,subject124,5,-5,-20,113,169,-39,28,38,1
422c020b_1.045_051o020w_-1.045_420a010w_0.wav,subject134,-25,5,30,107,-39,152,27,1,35
445o0307_0.6252_053a050d_-0.6252_440c0209_0.wav,subject33,-40,-45,40,-34,174,0,2,39,8
22go0116_1.3432_443o030n_-1.3432_446o0318_0.wav,subject61,-35,-5,0,-34,146,-6,2,34,7
443c0212_0.41405_446o030b_-0.41405_051o020q_0.wav,subject133,5,-20,15,152,225,186,35,48,41
421a0104_1.892_423c020a_-1.892_22go010i_0.wav,subject148,-55,-80,-35,214,191,225,46,42,48
050a0505_1.5166_446c020f_-1.5166_443o030s_0.wav,subject134,10,-10,-20,129,174,197,31,39,43
440o0305_0.56849_420a010f_-0.56849_052c010z_0.wav,subject133,-55,10,35,45,163,68,16,37,20
421c020p_2.0116_445c020m_-2.0116_22ho010a_0.wav,subject134,-35,20,45,-28,169,203,3,38,44
443c0213_1.7373_050a050m_-1.7373_441c0205_0.wav,subject33,10,-5,-40,191,-17,0,42,5,8
053c010j_0.56678_441c0202_-0.56678_052a0513_0.wav,subject133,80,45,15,34,11,-23,14,10,4
443o030l_1.0352_22ho0108_-1.0352_22gc0112_0.wav,subject61,65,80,15,231,158,-45,49,36,0
22ga0104_0.7268_050a0502_-0.7268_420a010r_0.wav,subject51,-35,55,-65,208,62,129,45,19,31
22go010b_1.6618_421c0208_-1.6618_423a010z_0.wav,subject134,-5,-40,-65,-17,203,17,5,44,11
052a0511_0.86994_447c020t_-0.86994_421a010j_0.wav,subject148,5,10,0,51,-11,158,17,6,36
052c0113_0.96415_444o030c_-0.96415_447c020i_0.wav,subject148,-65,-30,35,-6,23,129,7,12,31
420o030i_0.52312_051o020a_-0.52312_445o0311_0.wav,subject148,-30,-45,-10,-28,-34,-17,3,2,5
423a010v_0.2276_441c020q_-0.2276_051o020k_0.wav,subject21,5,-55,-30,6,141,34,9,33,14
421c020h_0.95349_053o0212_-0.95349_442c020f_0.wav,subject33,-55,-40,65,208,23,186,45,12,41
421c0201_0.17117_22go010k_-0.17117_053o0202_0.wav,subject124,-10,-25,20,17,208,-6,11,45,7
445o030i_2.2445_050c010x_-2.2445_421o0310_0.wav,subject133,45,35,80,118,6,152,29,9,35
442o030a_0.61649_421c0213_-0.61649_423a010r_0.wav,subject33,45,0,-65,152,203,231,35,44,49
443o030p_0.48835_051o020n_-0.48835_442o0312_0.wav,subject18,15,55,0,17,-28,68,11,3,20
051o0205_1.0247_423a010x_-1.0247_22go0104_0.wav,subject21,15,-30,-40,113,118,186,28,29,41
051c010o_0.8359_423c020n_-0.8359_050o0210_0.wav,subject134,-5,5,45,-11,11,186,6,10,41
22gc0112_1.3705_051o0209_-1.3705_447o0303_0.wav,subject18,-30,-40,15,28,203,-28,13,44,3
423a010f_0.49501_421o030o_-0.49501_420a010g_0.wav,subject33,15,45,40,45,79,56,16,22,18
053a050n_0.71763_447o0308_-0.71763_422c020i_0.wav,subject134,-15,-35,10,129,113,96,31,28,25
445o030b_1.1175_422o030n_-1.1175_444c020p_0.wav,subject124,-40,55,30,191,208,6,42,45,9
050a0511_2.4111_053c010h_-2.4111_440o0309_0.wav,subject33,-5,30,25,203,107,96,44,27,25
445o030j_2.3065_051a050b_-2.3065_441c0204_0.wav,subject21,-15,80,20,-28,-45,231,3,0,49
051o020c_0.28759_423o030n_-0.28759_440c0206_0.wav,subject134,45,55,-55,152,158,107,35,36,27
053c010t_1.9114_447c0202_-1.9114_421c020f_0.wav,subject61,0,-80,5,225,214,34,48,46,14
050a050p_1.3179_441o030e_-1.3179_442c0202_0.wav,subject61,55,-10,5,96,197,203,25,43,44
053c010c_2.4661_447c0209_-2.4661_444c0201_0.wav,subject33,30,45,-15,124,152,-45,30,35,0
22ha010o_0.23564_445o030v_-0.23564_443o030g_0.wav,subject133,-5,-65,10,45,0,-17,16,8,5
444c020x_1.537_22ho0103_-1.537_050a050l_0.wav,subject133,-30,45,20,90,208,-11,24,45,6
052o0212_2.0912_423o030u_-2.0912_050c010t_0.wav,subject33,-25,-35,-80,113,129,214,28,31,46
22go010h_1.8586_442o030c_-1.8586_052o0209_0.wav,subject21,40,-20,35,84,101,-17,23,26,5
420o0303_1.6041_052a0503_-1.6041_422o0307_0.wav,subject51,-35,-55,5,101,34,-11,26,14,6
446c0204_1.4619_441o030m_-1.4619_053o020m_0.wav,subject61,40,5,25,73,23,219,21,12,47
447c0204_0.13867_053a050q_-0.13867_441o030m_0.wav,subject51,-10,15,-20,113,6,101,28,9,26
445c020i_0.43276_444o0304_-0.43276_440o030b_0.wav,subject134,35,-65,-30,186,203,-45,41,44,0
050c0111_0.14336_447o030g_-0.14336_422o030l_0.wav,subject21,-5,25,35,-34,152,169,2,35,38
423a0103_0.12416_052a050i_-0.12416_22hc010a_0.wav,subject134,20,-25,-80,96,186,11,25,41,10
443o030c_0.793_422o030p_-0.793_421c0202_0.wav,subject21,5,20,-45,197,73,0,43,21,8
053c0108_0.43326_420o0313_-0.43326_446o0308_0.wav,subject21,20,-45,-35,214,118,11,46,29,10
422o030a_0.93235_445o0311_-0.93235_440c020n_0.wav,subject124,10,-40,-35,-17,113,96,5,28,25
446c0211_0.78261_445c0214_-0.78261_22gc0102_0.wav,subject133,-30,-15,25,17,45,34,11,16,14
423o030v_0.1081_444c0203_-0.1081_440c020q_0.wav,subject33,35,-5,45,-11,208,56,6,45,18
423o0312_0.73194_053a0502_-0.73194_052a0511_0.wav,subject51,10,45,30,118,6,152,29,9,35
443o030u_1.5622_422c020q_-1.5622_053c010d_0.wav,subject134,-35,-65,55,34,113,208,14,28,45
22gc0113_2.2264_052a050g_-2.2264_22ha010z_0.wav,subject51,-65,-25,30,107,-34,-39,27,2,1
442c0209_2.4261_421c0210_-2.4261_423o0301_0.wav,subject51,-80,25,30,-23,186,129,4,41,31
423o0303_1.3764_051c010t_-1.3764_052c010w_0.wav,subject124,-35,40,-65,-45,23,-34,0,12,2
443c020i_2.3085_050o020f_-2.3085_440o030z_0.wav,subject133,25,-80,-25,197,11,17,43,10,11
050a050t_0.7518_447c020g_-0.7518_422c020v_0.wav,subject18,-55,-15,10,180,231,146,40,49,34
441o030l_2.0457_444c020x_-2.0457_22ga010a_0.wav,subject133,-20,-65,0,214,135,34,46,32,14
443c0202_2.1257_22gc0105_-2.1257_053o020z_0.wav,subject148,45,-10,-25,180,118,152,40,29,35
423o0302_0.16846_444o0311_-0.16846_051c0107_0.wav,subject33,65,-30,45,11,-17,124,10,5,30
423o030w_1.3724_420c020r_-1.3724_053c010d_0.wav,subject61,-10,5,-40,107,163,0,27,37,8
441o030n_0.33477_442o0313_-0.33477_22go010j_0.wav,subject134,-20,65,-80,34,90,17,14,24,11
443c0207_2.3471_444o0308_-2.3471_423a0103_0.wav,subject18,-5,40,35,180,90,17,40,24,11
22gc010p_1.6271_421c0202_-1.6271_447c020v_0.wav,subject124,-25,0,-55,225,51,203,48,17,44
050a050b_2.0216_441c020n_-2.0216_053a0501_0.wav,subject134,20,25,80,-45,129,219,0,31,47
051a0501_1.3327_052a050f_-1.3327_440c0205_0.wav,subject61,-40,20,5,17,141,-11,11,33,6
447c020w_1.1608_423a010g_-1.1608_053o020f_0.wav,subject18,80,5,-10,56,231,180,18,49,40
053a050z_1.6305_423c0202_-1.6305_440c020j_0.wav,subject51,40,25,-35,56,-45,68,18,0,20
445c0215_0.76928_053c010y_-0.76928_22ga010r_0.wav,subject124,65,-30,30,6,225,23,9,48,12
421a0105_2.076_053c010w_-2.076_440o030v_0.wav,subject61,-80,65,-35,186,203,62,41,44,19
447o030o_0.40536_423c020t_-0.40536_422a010p_0.wav,subject133,-65,-5,35,214,203,152,46,44,35
445c020h_0.815_440o030p_-0.815_22ga010y_0.wav,subject51,35,25,-20,163,231,107,37,49,27
443c0208_0.84709_22ho010t_-0.84709_445o030u_0.wav,subject51,65,45,10,-23,186,-17,4,41,5
